timestamp (UTC),Swallow duration_time (4f506705-a7fb-4291-b93e-31b730553017)
2021-05-05 17:28:34.596,120.0
2021-05-05 19:44:46.122,120.0
2021-05-05 22:00:57.322,120.0
2021-05-06 00:17:09.046,120.0
2021-05-06 02:33:20.354,120.0
2021-05-06 04:49:31.506,120.0
2021-05-06 07:05:42.964,120.0
2021-05-06 09:21:54.429,120.0
2021-05-06 11:38:05.889,120.0
2021-05-06 13:54:17.274,120.0
2021-05-06 16:10:28.879,120.0
2021-05-06 18:26:40.246,120.0
2021-05-06 20:42:51.661,120.0
2021-05-06 22:59:02.925,120.0
2021-05-07 01:15:14.474,120.0
2021-05-07 03:31:25.841,120.0
2021-05-07 05:47:37.350,120.0
2021-05-07 08:03:48.693,120.0
2021-05-07 10:20:00.231,120.0
2021-05-07 12:36:11.605,120.0
2021-05-07 14:52:22.943,120.0
2021-05-07 17:08:34.360,120.0
2021-05-07 19:24:45.925,120.0
2021-05-07 21:40:57.234,120.0
2021-05-07 23:57:08.589,120.0
2021-05-08 02:13:20.020,120.0
2021-05-08 04:29:31.351,120.0
2021-05-08 06:45:42.821,120.0
2021-05-08 09:01:54.315,120.0
2021-05-08 11:18:05.749,120.0
2021-05-08 13:34:17.067,120.0
2021-05-08 15:50:28.526,120.0
2021-05-08 18:06:39.979,120.0
2021-05-08 20:22:51.304,120.0
2021-05-08 22:39:02.987,120.0
2021-05-09 00:55:14.407,120.0
2021-05-09 03:11:25.679,120.0
2021-05-09 05:27:37.143,120.0
2021-05-09 07:43:48.448,120.0
2021-05-09 09:59:59.877,120.0
2021-05-09 12:16:11.264,120.0
2021-05-09 14:32:22.781,120.0
2021-05-09 16:48:34.134,120.0
2021-05-09 19:04:45.597,120.0
2021-05-09 21:20:56.932,120.0
2021-05-09 23:37:08.532,120.0
2021-05-10 01:53:19.981,120.0
2021-05-10 04:09:31.220,120.0
2021-05-10 06:25:42.703,120.0
2021-05-10 08:41:54.224,120.0
2021-05-10 10:58:05.620,120.0
2021-05-10 13:14:16.947,120.0
2021-05-10 15:30:28.320,120.0
2021-05-10 17:46:39.712,120.0
2021-05-10 20:02:51.233,120.0
2021-05-10 22:19:02.611,120.0
2021-05-11 00:35:14.176,120.0
2021-05-11 02:51:25.490,120.0
2021-05-11 05:07:36.892,120.0
2021-05-11 07:23:48.382,120.0
2021-05-11 09:39:59.722,120.0
2021-05-11 11:56:11.228,120.0
2021-05-11 14:12:22.762,120.0
2021-05-11 16:28:33.946,120.0
2021-05-11 18:44:45.455,120.0
2021-05-11 21:00:56.925,120.0
2021-05-11 23:17:08.363,120.0
2021-05-12 01:33:19.636,120.0
2021-05-12 03:49:31.119,120.0
2021-05-12 06:05:42.698,120.0
2021-05-12 08:21:54.029,120.0
2021-05-12 10:38:05.321,120.0
2021-05-12 12:54:16.866,120.0
2021-05-12 14:13:27.207,3541.038144
2021-05-12 17:26:39.553,120.0
2021-05-12 19:42:51.121,120.0
2021-05-12 21:59:02.431,120.0
2021-05-13 00:15:13.849,120.0
2021-05-13 02:31:25.391,120.0
2021-05-13 04:47:36.782,120.0
2021-05-13 07:03:48.148,120.0
2021-05-13 09:19:59.668,120.0
2021-05-13 11:36:11.000,120.0
2021-05-13 13:52:22.462,120.0
2021-05-13 16:08:33.717,120.0
2021-05-13 18:24:45.169,120.0
2021-05-13 20:40:56.775,120.0
2021-05-13 22:57:08.001,120.0
2021-05-14 01:13:19.507,120.0
2021-05-14 03:29:30.872,120.0
2021-05-14 05:45:42.454,120.0
2021-05-14 08:01:53.838,120.0
2021-05-14 10:18:05.103,120.0
2021-05-14 12:34:16.648,120.0
2021-05-14 14:50:28.001,120.0
2021-05-14 17:06:39.471,120.0
2021-05-14 19:22:50.825,120.0
2021-05-14 21:39:02.271,120.0
2021-05-14 23:55:13.641,120.0
2021-05-15 02:11:25.048,120.0
2021-05-15 04:27:36.545,120.0
2021-05-15 06:43:47.903,120.0
2021-05-15 08:59:59.452,120.0
2021-05-15 11:16:10.726,120.0
2021-05-15 13:32:22.146,120.0
2021-05-15 15:48:33.786,120.0
2021-05-15 18:04:45.017,120.0
2021-05-15 20:20:56.595,120.0
2021-05-15 22:37:07.931,120.0
2021-05-16 00:53:19.246,120.0
2021-05-16 03:09:31.009,120.0
2021-05-16 05:25:42.281,120.0
2021-05-16 07:41:53.554,120.0
2021-05-16 09:58:04.982,120.0
2021-05-16 12:14:16.426,120.0
2021-05-16 14:30:27.948,120.0
2021-05-16 16:46:39.226,120.0
2021-05-16 19:02:50.599,120.0
2021-05-16 21:19:02.099,120.0
2021-05-16 23:35:13.507,120.0
2021-05-17 01:51:24.856,120.0
2021-05-17 04:07:36.395,120.0
2021-05-17 06:23:47.908,120.0
2021-05-17 08:39:59.372,120.0
2021-05-17 10:56:10.652,120.0
2021-05-17 13:12:22.163,120.0
2021-05-17 15:28:33.614,120.0
2021-05-17 17:44:45.047,120.0
2021-05-17 20:00:56.383,120.0
2021-05-17 22:17:07.825,120.0
2021-05-18 00:33:19.103,120.0
2021-05-18 02:49:30.679,120.0
2021-05-18 05:05:42.036,120.0
2021-05-18 07:21:53.518,120.0
2021-05-18 09:38:04.830,120.0
2021-05-18 11:54:16.338,120.0
2021-05-18 14:10:27.836,120.0
2021-05-18 16:26:39.156,120.0
2021-05-18 18:42:50.565,120.0
2021-05-18 20:59:02.021,120.0
2021-05-18 23:15:13.394,120.0
2021-05-19 01:31:24.826,120.0
2021-05-19 03:47:36.217,120.0
2021-05-19 06:03:47.542,120.0
2021-05-19 08:19:59.150,120.0
2021-05-19 10:36:10.529,120.0
2021-05-19 12:52:21.899,120.0
2021-05-19 15:08:33.246,120.0
2021-05-19 17:24:44.822,120.0
2021-05-19 19:40:56.193,120.0
2021-05-19 21:57:07.475,120.0
2021-05-20 00:13:18.895,120.0
2021-05-20 02:29:30.308,120.0
2021-05-20 04:45:41.928,120.0
2021-05-20 07:01:53.267,120.0
2021-05-20 09:18:04.667,120.0
2021-05-20 11:34:16.169,120.0
2021-05-20 13:50:27.672,120.0
2021-05-20 16:06:38.993,120.0
2021-05-20 18:22:50.496,120.0
2021-05-20 20:39:01.953,120.0
2021-05-20 22:55:13.289,120.0
2021-05-21 01:11:24.659,120.0
2021-05-21 03:27:35.983,120.0
2021-05-21 05:43:47.436,120.0
2021-05-21 07:59:58.908,120.0
2021-05-21 10:16:10.426,120.0
2021-05-21 12:32:21.661,120.0
2021-05-21 14:48:33.191,120.0
2021-05-21 17:04:44.471,120.0
2021-05-21 19:20:56.082,120.0
2021-05-21 21:37:07.343,120.0
2021-05-21 23:53:18.834,120.0
2021-05-22 02:09:30.354,120.0
2021-05-22 04:25:41.534,120.0
2021-05-22 06:41:53.183,120.0
2021-05-22 08:58:04.430,120.0
2021-05-22 11:14:15.843,120.0
2021-05-22 13:30:27.439,120.0
2021-05-22 15:46:38.651,120.0
2021-05-22 18:02:50.156,120.0
2021-05-22 20:19:01.437,120.0
2021-05-22 22:35:12.982,120.0
2021-05-23 00:51:24.364,120.0
2021-05-23 03:07:35.752,120.0
2021-05-23 05:23:47.299,120.0
2021-05-23 07:39:58.755,120.0
2021-05-23 09:56:10.163,120.0
2021-05-23 12:12:21.582,120.0
2021-05-23 14:28:32.899,120.0
2021-05-23 16:44:44.390,120.0
2021-05-23 19:00:55.681,120.0
2021-05-23 21:17:07.131,120.0
2021-05-23 23:33:18.651,120.0
2021-05-24 01:49:30.003,120.0
2021-05-24 04:05:41.459,120.0
2021-05-24 06:21:52.783,120.0
2021-05-24 08:38:04.416,120.0
2021-05-24 10:54:15.801,120.0
2021-05-24 13:10:27.152,120.0
2021-05-24 15:26:38.668,120.0
2021-05-24 17:42:49.960,120.0
2021-05-24 19:59:01.375,120.0
2021-05-24 22:15:12.776,120.0
2021-05-25 00:31:24.400,120.0
2021-05-25 02:47:35.562,120.0
2021-05-25 05:03:47.094,120.0
2021-05-25 07:19:58.485,120.0
2021-05-25 09:36:09.853,120.0
2021-05-25 11:52:21.353,120.0
2021-05-25 14:08:32.741,120.0
2021-05-25 16:24:44.144,120.0
2021-05-25 18:40:55.518,120.0
2021-05-25 20:57:07.001,120.0
2021-05-25 23:13:18.390,120.0
2021-05-26 01:29:29.803,120.0
2021-05-26 03:45:41.255,120.0
2021-05-26 06:01:52.653,120.0
2021-05-26 08:18:04.191,120.0
2021-05-26 10:34:15.632,120.0
2021-05-26 12:50:27.025,120.0
2021-05-26 15:06:38.343,120.0
2021-05-26 17:22:49.867,120.0
2021-05-26 19:39:01.331,120.0
2021-05-26 21:55:12.796,120.0
2021-05-27 00:11:23.969,120.0
2021-05-27 02:27:35.420,120.0
2021-05-27 04:43:46.860,120.0
2021-05-27 06:59:58.261,120.0
2021-05-27 09:16:09.822,120.0
2021-05-27 11:32:21.094,120.0
2021-05-27 13:48:32.853,120.0
2021-05-27 16:04:43.994,120.0
2021-05-27 18:20:55.383,120.0
2021-05-27 20:37:06.828,120.0
2021-06-04 03:25:11.299,120.0
2021-06-04 03:27:13.368,120.0
2021-06-04 04:00:27.479,120.0
2021-06-04 06:16:38.886,120.0
2021-06-04 08:32:50.400,120.0
2021-06-04 10:49:01.770,120.0
2021-06-04 13:05:13.036,120.0
2021-06-04 15:21:24.698,120.0
2021-06-04 17:37:35.958,120.0
2021-06-04 19:53:47.316,120.0
2021-06-04 22:09:58.770,120.0
2021-06-05 00:26:10.338,120.0
2021-06-05 02:42:21.592,120.0
2021-06-05 04:58:33.024,120.0
2021-06-05 07:14:44.372,120.0
2021-06-05 09:30:55.937,120.0
2021-06-05 11:47:07.402,120.0
2021-06-05 14:03:18.767,120.0
2021-06-05 16:19:30.075,120.0
2021-06-05 18:35:41.551,120.0
2021-06-05 20:51:52.958,120.0
2021-06-05 23:08:04.428,120.0
2021-06-06 01:24:15.753,120.0
2021-06-06 03:40:27.272,120.0
2021-06-06 05:56:38.681,120.0
2021-06-06 08:12:50.142,120.0
2021-06-06 10:29:01.405,120.0
2021-06-06 12:45:12.957,120.0
2021-06-06 15:01:24.300,120.0
2021-06-06 17:17:35.675,120.0
2021-06-06 20:37:49.644,120.0
2021-06-06 20:39:50.091,120.0
2021-06-06 22:49:39.264,120.0
2021-06-07 01:05:50.527,120.0
2021-06-07 03:22:02.097,120.0
2021-06-07 05:38:13.332,120.0
2021-06-07 07:54:24.881,120.0
2021-06-07 10:10:36.249,120.0
2021-06-07 12:26:47.574,120.0
2021-06-07 14:42:59.127,120.0
2021-06-07 16:59:10.427,120.0
2021-06-07 19:15:21.975,120.0
2021-06-07 21:31:33.417,120.0
2021-06-07 23:47:44.706,120.0
2021-06-08 02:03:56.345,120.0
2021-06-08 04:20:07.718,120.0
2021-06-08 06:36:19.120,120.0
2021-06-08 08:52:30.427,120.0
2021-06-08 11:08:41.971,120.0
2021-06-08 13:24:53.401,120.0
2021-06-08 15:41:04.804,120.0
2021-06-08 17:57:16.096,120.0
2021-06-08 20:13:27.729,120.0
2021-06-08 22:29:38.980,120.0
2021-06-09 00:45:50.391,120.0
2021-06-10 21:50:48.339,120.0
2021-06-10 21:52:49.365,120.0
2021-06-10 22:25:05.333,120.0
2021-06-11 00:41:16.881,120.0
2021-06-11 02:57:28.032,120.0
2021-06-11 05:13:39.483,120.0
2021-06-11 07:29:51.113,120.0
2021-06-11 09:46:02.351,120.0
2021-06-11 12:02:13.916,120.0
2021-06-11 14:18:25.230,120.0
2021-06-11 16:34:36.710,120.0
2021-06-11 18:50:48.049,120.0
2021-06-11 21:06:59.401,120.0
2021-06-11 23:23:10.888,120.0
2021-06-12 01:39:22.226,120.0
2021-06-12 03:55:33.697,120.0
2021-06-12 06:11:45.139,120.0
2021-06-12 08:27:56.729,120.0
2021-06-12 10:44:08.016,120.0
2021-06-12 13:00:19.363,120.0
2021-06-12 15:16:30.866,120.0
2021-06-12 17:32:42.225,120.0
2021-06-12 19:48:53.603,120.0
2021-06-12 22:05:05.081,120.0
2021-06-13 00:21:16.514,120.0
2021-06-13 02:37:27.903,120.0
2021-06-13 04:53:39.403,120.0
2021-06-13 07:09:50.712,120.0
2021-06-13 09:26:02.123,120.0
2021-06-13 11:42:13.729,120.0
2021-06-13 13:58:25.010,120.0
2021-06-13 16:14:36.433,120.0
2021-06-13 18:30:47.912,120.0
2021-06-13 20:46:59.414,120.0
2021-06-13 23:03:10.721,120.0
2021-06-14 01:19:22.260,120.0
2021-06-14 03:35:33.535,120.0
2021-06-14 05:51:45.097,120.0
2021-06-14 08:07:56.453,120.0
2021-06-14 10:24:07.868,120.0
2021-06-14 12:40:19.248,120.0
2021-06-14 14:56:30.702,120.0
2021-06-14 17:12:42.189,120.0
2021-06-14 19:28:53.605,120.0
2021-06-14 21:45:04.955,120.0
2021-06-15 00:01:16.397,120.0
2021-06-15 02:17:27.750,120.0
2021-06-15 04:33:39.117,120.0
2021-06-15 06:49:50.609,120.0
2021-06-15 09:06:02.163,120.0
2021-06-15 11:22:13.546,120.0
2021-06-15 13:38:24.991,120.0
2021-06-15 15:54:36.270,120.0
2021-06-15 18:10:47.829,120.0
2021-06-15 20:26:59.203,120.0
2021-06-15 22:43:10.532,120.0
2021-06-16 00:59:21.966,120.0
2021-06-16 03:15:33.339,120.0
2021-06-16 05:31:44.763,120.0
2021-06-16 07:47:56.141,120.0
2021-06-16 10:04:07.553,120.0
2021-06-16 12:20:19.115,120.0
2021-06-16 14:36:30.607,120.0
2021-06-16 16:52:41.834,120.0
2021-06-16 19:08:53.289,120.0
2021-06-16 21:25:04.792,120.0
2021-06-16 23:41:16.209,120.0
2021-06-17 01:57:27.709,120.0
2021-06-17 04:13:39.138,120.0
2021-06-17 06:29:50.447,120.0
2021-06-17 08:46:01.976,120.0
2021-06-17 11:02:13.317,120.0
2021-06-17 13:18:24.777,120.0
2021-06-17 15:34:36.215,120.0
2021-06-17 17:50:47.593,120.0
2021-06-17 20:06:58.998,120.0
2021-06-17 22:23:10.369,120.0
2021-06-18 00:39:21.863,120.0
2021-06-18 02:55:33.260,120.0
2021-06-18 05:11:44.570,120.0
2021-06-19 04:08:14.968,120.0
2021-06-19 04:10:15.767,120.0
2021-06-19 04:59:13.983,120.0
2021-06-19 07:15:25.328,120.0
2021-06-19 09:31:36.646,120.0
2021-06-19 11:47:48.268,120.0
2021-06-19 14:03:59.520,120.0
2021-06-19 16:20:11.046,120.0
2021-06-19 18:36:22.393,120.0
2021-06-19 20:52:33.735,120.0
2021-06-19 23:08:45.301,120.0
2021-06-20 01:24:56.677,120.0
2021-06-20 03:41:08.067,120.0
2021-06-20 05:57:19.496,120.0
2021-06-20 08:13:30.794,120.0
2021-06-20 10:29:42.250,120.0
2021-06-20 12:45:53.758,120.0
2021-06-20 15:02:05.157,120.0
2021-06-20 17:18:16.726,120.0
2021-06-20 19:34:28.118,120.0
2021-06-20 21:50:39.531,120.0
2021-06-21 00:06:50.829,120.0
2021-06-21 02:23:02.175,120.0
2021-06-21 04:39:13.820,120.0
2021-06-21 06:55:25.201,120.0
2021-06-21 09:11:36.563,120.0
2021-06-21 11:27:47.999,120.0
2021-06-21 13:43:59.362,120.0
2021-06-21 16:00:10.759,120.0
2021-06-21 18:16:22.330,120.0
2021-06-21 20:32:33.709,120.0
2021-06-21 22:48:45.076,120.0
2021-06-22 01:04:56.564,120.0
2021-06-22 03:21:08.011,120.0
2021-06-22 05:37:19.341,120.0
2021-06-22 07:53:30.808,120.0
2021-06-22 10:09:42.132,120.0
2021-06-22 12:25:53.612,120.0
2021-06-22 14:42:05.028,120.0
2021-06-22 16:58:16.577,120.0
2021-06-22 19:14:27.751,120.0
2021-06-22 21:30:39.201,120.0
2021-06-22 23:46:50.633,120.0
2021-06-23 02:03:01.988,120.0
2021-06-23 04:19:13.638,120.0
2021-06-23 06:35:25.020,120.0
2021-06-23 08:51:36.379,120.0
2021-06-23 11:07:47.948,120.0
2021-06-23 13:23:59.403,120.0
2021-06-23 15:40:10.491,120.0
2021-06-23 17:56:21.958,120.0
2021-06-23 20:12:33.515,120.0
2021-06-23 22:28:44.985,120.0
2021-06-24 00:44:56.295,120.0
2021-06-24 03:01:07.624,120.0
2021-06-24 05:17:19.280,120.0
2021-06-24 07:33:30.485,120.0
2021-06-24 09:49:42.037,120.0
2021-06-24 12:05:53.284,120.0
2021-06-24 14:22:04.918,120.0
2021-06-24 16:38:16.320,120.0
2021-06-24 18:54:27.622,120.0
2021-06-24 21:10:39.083,120.0
2021-06-24 23:26:50.464,120.0
2021-06-25 01:43:02.024,120.0
2021-06-25 03:59:13.256,120.0
2021-06-25 06:15:24.887,120.0
2021-06-25 08:31:36.277,120.0
2021-06-25 10:47:47.587,120.0
2021-06-25 13:03:59.038,120.0
2021-06-25 15:20:10.439,120.0
2021-06-25 17:36:21.738,120.0
2021-06-25 19:52:33.381,120.0
2021-06-25 21:57:48.436,20.662373
2021-06-25 21:58:55.166,49.895303
2021-07-25 18:23:41.017,4.0
2021-07-25 18:27:31.640,4.0
2021-07-25 22:14:25.913,120.0
2021-07-26 03:02:26.039,120.0
2021-07-26 07:50:26.099,120.0
2021-07-26 12:38:26.105,120.0
2021-07-26 17:26:26.092,120.0
2021-07-26 22:14:26.011,120.0
2021-07-27 03:02:26.030,120.0
2021-07-27 07:50:26.063,120.0
2021-07-27 12:38:26.029,120.0
2021-07-27 17:26:26.040,120.0
2021-07-27 22:14:26.020,120.0
2021-07-28 03:02:26.151,120.0
2021-07-28 07:50:26.175,120.0
2021-07-28 12:38:26.018,120.0
2021-07-28 17:26:25.995,120.0
2021-07-28 22:14:26.022,120.0
2021-07-29 03:02:26.149,120.0
2021-07-29 07:50:26.099,120.0
2021-07-29 12:38:26.094,120.0
2021-07-29 17:26:26.216,120.0
2021-07-29 22:14:26.193,120.0
2021-07-30 03:02:26.139,120.0
2021-07-30 07:50:25.999,120.0
2021-07-30 12:38:26.030,120.0
2021-07-30 17:26:26.132,120.0
2021-07-30 22:14:26.157,120.0
2021-07-31 03:02:26.121,120.0
2021-07-31 07:50:26.142,120.0
2021-07-31 12:38:26.020,120.0
2021-07-31 17:26:26.174,120.0
2021-07-31 22:14:26.158,120.0
2021-08-01 03:02:26.216,120.0
2021-08-01 07:50:26.076,120.0
2021-08-01 12:38:25.985,120.0
2021-08-14 15:10:30.391,120.0
2021-08-14 15:12:33.513,18.906585000000007
2021-08-14 15:17:42.824,120.0
2021-08-14 20:05:42.738,120.0
2021-08-14 20:20:12.314,120.0
2021-08-14 20:25:12.498,48.330037
2021-08-14 20:27:20.310,27.84772
2021-08-14 20:29:05.025,28.048453
2022-03-20 20:17:46.456,120.0
2022-03-20 20:20:12.384,120.0
2022-03-20 20:33:52.997,120.0
2022-03-20 20:38:50.900,120.0
2022-03-21 01:26:50.905,120.0
2022-03-21 06:14:51.073,120.0
2022-03-21 11:02:50.861,120.0
2022-03-21 15:50:50.875,120.0
2022-03-21 20:38:50.930,120.0
2022-03-22 01:26:50.878,120.0
2022-03-22 06:14:50.842,120.0
2022-03-22 11:02:51.053,120.0
2022-03-22 15:50:51.055,120.0
2022-03-22 20:38:50.926,120.0
2022-03-23 01:26:50.980,120.0
2022-03-23 06:14:50.884,120.0
2022-03-23 11:02:50.927,120.0
2022-03-23 15:50:50.931,120.0
2022-03-23 20:38:50.952,120.0
2022-03-24 01:26:51.004,120.0
2022-03-24 06:14:51.073,120.0
2022-03-24 11:02:50.844,120.0
2022-03-24 15:50:51.029,120.0
2022-03-24 20:38:50.892,120.0
2022-03-25 01:26:51.072,120.0
2022-03-25 06:14:50.945,120.0
2022-03-25 11:02:51.013,120.0
2022-03-25 15:50:51.009,120.0
2022-03-25 20:38:50.991,120.0
2022-03-26 01:26:50.853,120.0
2022-03-26 06:14:50.900,120.0
2022-03-26 11:02:51.022,120.0
2022-03-26 15:50:50.950,120.0
2022-03-26 20:38:50.891,120.0
2022-03-27 01:26:50.953,120.0
2022-03-27 06:14:50.828,120.0
2022-03-27 11:02:50.854,120.0
2022-03-27 15:50:50.917,120.0
2022-03-27 20:38:50.910,120.0
2022-03-28 01:26:50.950,120.0
2022-03-28 06:14:51.029,120.0
2022-03-28 11:02:50.987,120.0
2022-03-28 15:50:51.020,120.0
2022-03-28 20:38:51.038,120.0
2022-03-29 01:26:51.024,120.0
2022-03-29 06:14:51.083,120.0
2022-03-29 11:02:50.919,120.0
2022-03-29 15:50:51.053,120.0
2022-03-29 20:38:50.829,120.0
2022-03-30 01:26:51.081,120.0
2022-03-30 06:14:50.959,120.0
2022-03-30 11:02:51.001,120.0
2022-03-30 15:50:50.880,120.0
2022-03-30 20:38:50.886,120.0
2022-03-31 01:26:50.988,120.0
2022-03-31 06:14:51.008,120.0
2022-03-31 11:02:51.046,120.0
2022-03-31 15:50:50.958,120.0
2022-03-31 20:38:50.935,120.0
2022-04-01 01:26:50.984,120.0
2022-04-01 06:14:50.995,120.0
2022-04-01 11:02:51.046,120.0
2022-04-01 15:50:50.803,120.0
2022-04-01 20:38:50.871,120.0
2022-04-02 01:26:50.855,120.0
2022-04-02 06:14:50.884,120.0
2022-04-02 11:02:51.075,120.0
2022-04-02 15:50:50.971,120.0
2022-04-02 20:38:50.900,120.0
2022-04-03 01:26:51.018,120.0
2022-04-03 06:14:50.844,120.0
2022-04-03 11:02:50.996,120.0
2022-04-03 15:50:50.817,120.0
2022-04-03 20:38:50.984,120.0
2022-04-04 01:26:50.854,120.0
2022-04-04 06:14:50.877,120.0
2022-04-04 11:02:50.885,120.0
2022-04-04 15:50:50.935,120.0
2022-04-04 20:38:50.987,120.0
2022-04-05 01:26:51.031,120.0
2022-04-05 06:14:50.966,120.0
2022-04-05 11:02:50.906,120.0
2022-04-05 15:50:51.055,120.0
2022-04-05 20:38:50.917,120.0
2022-04-06 01:26:50.849,120.0
2022-04-06 06:14:50.822,120.0
2022-04-06 11:02:50.829,120.0
2022-04-06 15:50:51.095,120.0
